dhash,path,split,domain,eight_class,split_set
141733331717171c,data/alzheimers/MildDemented/0a302733-c703-4541-8668-ae38425487b9.jpg,test,dementia,dementia_MildDemented,"test,train,val"
141733331717171c,data/alzheimers/MildDemented/0f828cf5-333a-437f-93bb-e563ce463158.jpg,test,dementia,dementia_MildDemented,"test,train,val"
141733331717171c,data/alzheimers/MildDemented/4d5b9175-04a8-40f1-bf80-e9dc4e1ed4f4.jpg,test,dementia,dementia_MildDemented,"test,train,val"
141733331717171c,data/alzheimers/MildDemented/9f0ea4ad-0de6-4de0-8458-fdf4f110da88.jpg,test,dementia,dementia_MildDemented,"test,train,val"
141733331717171c,data/alzheimers/MildDemented/mildDem107.jpg,test,dementia,dementia_MildDemented,"test,train,val"
141733331717171c,data/alzheimers/ModerateDemented/aug_7219_64764859-3bff-4c40-9516-48bd87cb07a0.jpg,test,dementia,dementia_ModerateDemented,"test,train,val"
141733331717171c,data/alzheimers/NonDemented/nonDem1292.jpg,test,dementia,dementia_NonDemented,"test,train,val"
141733331717171c,data/alzheimers/VeryMildDemented/4799698d-bfc9-4991-ab19-d7fe98b88343.jpg,test,dementia,dementia_VeryMildDemented,"test,train,val"
141733331717171c,data/alzheimers/VeryMildDemented/8bff51cd-5796-46ad-ade2-b1acf91a5424.jpg,test,dementia,dementia_VeryMildDemented,"test,train,val"
141733331717171c,data/alzheimers/VeryMildDemented/946b1fed-3c35-4268-af4a-5451ec7eda21.jpg,test,dementia,dementia_VeryMildDemented,"test,train,val"
141733331717171c,data/alzheimers/VeryMildDemented/9bd68b7c-10cf-45df-b3b0-03ebd4d808fb.jpg,test,dementia,dementia_VeryMildDemented,"test,train,val"
141733331717171c,data/alzheimers/VeryMildDemented/b4e119b7-7649-4125-b535-ebe15501e302.jpg,test,dementia,dementia_VeryMildDemented,"test,train,val"
141733331717171c,data/alzheimers/VeryMildDemented/e3a51649-461d-48fd-91e8-a1e9af5f87ca.jpg,test,dementia,dementia_VeryMildDemented,"test,train,val"
141733331717171c,data/alzheimers/VeryMildDemented/verymildDem259.jpg,test,dementia,dementia_VeryMildDemented,"test,train,val"
141733331717171c,data/alzheimers/VeryMildDemented/verymildDem350.jpg,test,dementia,dementia_VeryMildDemented,"test,train,val"
141733331717171c,data/alzheimers/VeryMildDemented/verymildDem392.jpg,test,dementia,dementia_VeryMildDemented,"test,train,val"
141733331717171c,data/alzheimers/MildDemented/166fb4a9-7c0d-44ee-a504-84875fed39c2.jpg,train,dementia,dementia_MildDemented,"test,train,val"
141733331717171c,data/alzheimers/MildDemented/96ee25a4-01f2-45d8-ae51-dcc73869ef09.jpg,train,dementia,dementia_MildDemented,"test,train,val"
141733331717171c,data/alzheimers/MildDemented/98239268-3111-4649-b631-5c6d2b82926d.jpg,train,dementia,dementia_MildDemented,"test,train,val"
141733331717171c,data/alzheimers/MildDemented/b093f27d-36d7-4f0c-b139-dc3681f2efb5.jpg,train,dementia,dementia_MildDemented,"test,train,val"
141733331717171c,data/alzheimers/MildDemented/b290ba31-fad5-4cd3-b031-e1f93e195bee.jpg,train,dementia,dementia_MildDemented,"test,train,val"
141733331717171c,data/alzheimers/MildDemented/c12a94a3-3240-47bd-8e05-5f17b4b282f3.jpg,train,dementia,dementia_MildDemented,"test,train,val"
141733331717171c,data/alzheimers/MildDemented/mildDem111.jpg,train,dementia,dementia_MildDemented,"test,train,val"
141733331717171c,data/alzheimers/MildDemented/mildDem55.jpg,train,dementia,dementia_MildDemented,"test,train,val"
141733331717171c,data/alzheimers/ModerateDemented/003304b2-5091-4342-93d8-1720afca671e.jpg,train,dementia,dementia_ModerateDemented,"test,train,val"
141733331717171c,data/alzheimers/ModerateDemented/1c6b5669-01a4-420e-8d01-5303424a40f1.jpg,train,dementia,dementia_ModerateDemented,"test,train,val"
141733331717171c,data/alzheimers/ModerateDemented/2cddecfe-22ec-49a5-994b-d0a8d0864bc0.jpg,train,dementia,dementia_ModerateDemented,"test,train,val"
141733331717171c,data/alzheimers/ModerateDemented/425fdf02-6a38-43e3-a1b6-f2a79251bf55.jpg,train,dementia,dementia_ModerateDemented,"test,train,val"
141733331717171c,data/alzheimers/ModerateDemented/6fa7bfc3-dbf1-4885-93b3-f35a1223802e.jpg,train,dementia,dementia_ModerateDemented,"test,train,val"
141733331717171c,data/alzheimers/ModerateDemented/7626aaf7-0b86-4bfc-a4ce-79d01e4df95a.jpg,train,dementia,dementia_ModerateDemented,"test,train,val"
141733331717171c,data/alzheimers/ModerateDemented/85a27a60-22c7-4eb2-a8a9-4255b2488675.jpg,train,dementia,dementia_ModerateDemented,"test,train,val"
141733331717171c,data/alzheimers/ModerateDemented/891593cb-fc29-4b2c-80a6-b8625e73e5c6.jpg,train,dementia,dementia_ModerateDemented,"test,train,val"
141733331717171c,data/alzheimers/ModerateDemented/97f3090d-0697-46dd-b9c7-3309a9e5a335.jpg,train,dementia,dementia_ModerateDemented,"test,train,val"
141733331717171c,data/alzheimers/ModerateDemented/a2a4069f-2bff-40b2-8831-a2cfd281e925.jpg,train,dementia,dementia_ModerateDemented,"test,train,val"
141733331717171c,data/alzheimers/ModerateDemented/a78215e8-b86a-4a13-b7e4-c8b626b1638c.jpg,train,dementia,dementia_ModerateDemented,"test,train,val"
141733331717171c,data/alzheimers/ModerateDemented/aug_6836_aa5636ad-bc62-4a70-872a-a82a4ddd4008.jpg,train,dementia,dementia_ModerateDemented,"test,train,val"
141733331717171c,data/alzheimers/ModerateDemented/aug_7788_8a46dbb8-b56c-4741-96de-de2dd93d8898.jpg,train,dementia,dementia_ModerateDemented,"test,train,val"
141733331717171c,data/alzheimers/ModerateDemented/aug_8723_58f343f8-78f6-4b93-9850-4ea4a03acc0c.jpg,train,dementia,dementia_ModerateDemented,"test,train,val"
141733331717171c,data/alzheimers/ModerateDemented/d23cac6f-4dae-4b81-85d8-67e7085c7789.jpg,train,dementia,dementia_ModerateDemented,"test,train,val"
141733331717171c,data/alzheimers/ModerateDemented/e0dddb10-2493-449e-924e-12c852281bc4.jpg,train,dementia,dementia_ModerateDemented,"test,train,val"
141733331717171c,data/alzheimers/ModerateDemented/e2ae4661-e2e4-4a38-afab-493efe28ab33.jpg,train,dementia,dementia_ModerateDemented,"test,train,val"
141733331717171c,data/alzheimers/ModerateDemented/moderateDem15.jpg,train,dementia,dementia_ModerateDemented,"test,train,val"
141733331717171c,data/alzheimers/NonDemented/2bd75adf-bbcd-4a1c-ae4a-ddcfe43ddcf1.jpg,train,dementia,dementia_NonDemented,"test,train,val"
141733331717171c,data/alzheimers/NonDemented/6846d84b-7dd2-4da0-a793-0529a63b997b.jpg,train,dementia,dementia_NonDemented,"test,train,val"
141733331717171c,data/alzheimers/NonDemented/82be7d20-a1cb-4ae8-83ff-28daa95dbc3e.jpg,train,dementia,dementia_NonDemented,"test,train,val"
141733331717171c,data/alzheimers/NonDemented/91153b70-ab5e-49cb-820e-46cc2f971ce9.jpg,train,dementia,dementia_NonDemented,"test,train,val"
141733331717171c,data/alzheimers/NonDemented/d5003608-7cfc-478a-b1bd-11c31d466a72.jpg,train,dementia,dementia_NonDemented,"test,train,val"
141733331717171c,data/alzheimers/NonDemented/fc055dcb-4e71-403c-9d68-4c39b0ca7b05.jpg,train,dementia,dementia_NonDemented,"test,train,val"
141733331717171c,data/alzheimers/NonDemented/nonDem1251.jpg,train,dementia,dementia_NonDemented,"test,train,val"
141733331717171c,data/alzheimers/NonDemented/nonDem383.jpg,train,dementia,dementia_NonDemented,"test,train,val"
141733331717171c,data/alzheimers/NonDemented/nonDem434.jpg,train,dementia,dementia_NonDemented,"test,train,val"
141733331717171c,data/alzheimers/NonDemented/nonDem534.jpg,train,dementia,dementia_NonDemented,"test,train,val"
141733331717171c,data/alzheimers/NonDemented/nonDem551.jpg,train,dementia,dementia_NonDemented,"test,train,val"
141733331717171c,data/alzheimers/NonDemented/nonDem646.jpg,train,dementia,dementia_NonDemented,"test,train,val"
141733331717171c,data/alzheimers/NonDemented/nonDem746.jpg,train,dementia,dementia_NonDemented,"test,train,val"
141733331717171c,data/alzheimers/NonDemented/nonDem953.jpg,train,dementia,dementia_NonDemented,"test,train,val"
141733331717171c,data/alzheimers/VeryMildDemented/21a31d7b-136e-477d-9a5d-a1fdfb634073.jpg,train,dementia,dementia_VeryMildDemented,"test,train,val"
141733331717171c,data/alzheimers/VeryMildDemented/365fb177-3c5c-45d8-8e2f-0cd56947746c.jpg,train,dementia,dementia_VeryMildDemented,"test,train,val"
141733331717171c,data/alzheimers/VeryMildDemented/45452673-5c0b-4f46-b407-3a5e39794767.jpg,train,dementia,dementia_VeryMildDemented,"test,train,val"
141733331717171c,data/alzheimers/VeryMildDemented/71b1ac85-b95d-4d98-bc71-9a18cea25528.jpg,train,dementia,dementia_VeryMildDemented,"test,train,val"
141733331717171c,data/alzheimers/VeryMildDemented/72ef742d-762a-44cc-9608-57e8b883e69e.jpg,train,dementia,dementia_VeryMildDemented,"test,train,val"
141733331717171c,data/alzheimers/VeryMildDemented/98ec4aed-a61d-4a98-83ac-7b0ebe16e2c4.jpg,train,dementia,dementia_VeryMildDemented,"test,train,val"
141733331717171c,data/alzheimers/VeryMildDemented/9d95fed2-19ff-4fd2-af7c-b6c35b8b4bf6.jpg,train,dementia,dementia_VeryMildDemented,"test,train,val"
141733331717171c,data/alzheimers/VeryMildDemented/afe6a0f6-411d-4a23-8234-d7ea380590a3.jpg,train,dementia,dementia_VeryMildDemented,"test,train,val"
141733331717171c,data/alzheimers/VeryMildDemented/c2fdb6f2-3005-4838-8112-5d4ded3ff338.jpg,train,dementia,dementia_VeryMildDemented,"test,train,val"
141733331717171c,data/alzheimers/VeryMildDemented/d664d522-75fa-4217-a3f5-80f498bb9d94.jpg,train,dementia,dementia_VeryMildDemented,"test,train,val"
141733331717171c,data/alzheimers/VeryMildDemented/d6cf2b73-c3ca-40d6-8494-a8ed70577af1.jpg,train,dementia,dementia_VeryMildDemented,"test,train,val"
141733331717171c,data/alzheimers/VeryMildDemented/e21463c1-945b-4938-adba-ee30ad3bb78f.jpg,train,dementia,dementia_VeryMildDemented,"test,train,val"
141733331717171c,data/alzheimers/VeryMildDemented/f2f1bce6-5aea-4f7f-8452-5aff1098a9da.jpg,train,dementia,dementia_VeryMildDemented,"test,train,val"
141733331717171c,data/alzheimers/VeryMildDemented/f9bfc1b8-9f2e-4064-9a37-4a35bad65e9d.jpg,train,dementia,dementia_VeryMildDemented,"test,train,val"
141733331717171c,data/alzheimers/VeryMildDemented/verymildDem142.jpg,train,dementia,dementia_VeryMildDemented,"test,train,val"
141733331717171c,data/alzheimers/VeryMildDemented/verymildDem210.jpg,train,dementia,dementia_VeryMildDemented,"test,train,val"
141733331717171c,data/alzheimers/VeryMildDemented/verymildDem252.jpg,train,dementia,dementia_VeryMildDemented,"test,train,val"
141733331717171c,data/alzheimers/VeryMildDemented/verymildDem256.jpg,train,dementia,dementia_VeryMildDemented,"test,train,val"
141733331717171c,data/alzheimers/VeryMildDemented/verymildDem322.jpg,train,dementia,dementia_VeryMildDemented,"test,train,val"
141733331717171c,data/alzheimers/VeryMildDemented/verymildDem329.jpg,train,dementia,dementia_VeryMildDemented,"test,train,val"
141733331717171c,data/alzheimers/VeryMildDemented/verymildDem393.jpg,train,dementia,dementia_VeryMildDemented,"test,train,val"
141733331717171c,data/alzheimers/VeryMildDemented/verymildDem474.jpg,train,dementia,dementia_VeryMildDemented,"test,train,val"
141733331717171c,data/alzheimers/VeryMildDemented/verymildDem489.jpg,train,dementia,dementia_VeryMildDemented,"test,train,val"
141733331717171c,data/alzheimers/VeryMildDemented/verymildDem559.jpg,train,dementia,dementia_VeryMildDemented,"test,train,val"
141733331717171c,data/alzheimers/VeryMildDemented/verymildDem614.jpg,train,dementia,dementia_VeryMildDemented,"test,train,val"
141733331717171c,data/alzheimers/VeryMildDemented/verymildDem673.jpg,train,dementia,dementia_VeryMildDemented,"test,train,val"
141733331717171c,data/alzheimers/VeryMildDemented/verymildDem684.jpg,train,dementia,dementia_VeryMildDemented,"test,train,val"
141733331717171c,data/alzheimers/VeryMildDemented/verymildDem952.jpg,train,dementia,dementia_VeryMildDemented,"test,train,val"
141733331717171c,data/alzheimers/MildDemented/mildDem139.jpg,val,dementia,dementia_MildDemented,"test,train,val"
141733331717171c,data/alzheimers/MildDemented/mildDem83.jpg,val,dementia,dementia_MildDemented,"test,train,val"
141733331717171c,data/alzheimers/ModerateDemented/0ec9666b-320d-4cfc-998c-b1f67d9bfb48.jpg,val,dementia,dementia_ModerateDemented,"test,train,val"
141733331717171c,data/alzheimers/ModerateDemented/64764859-3bff-4c40-9516-48bd87cb07a0.jpg,val,dementia,dementia_ModerateDemented,"test,train,val"
141733331717171c,data/alzheimers/ModerateDemented/aug_8050_321208e9-9ccf-48bf-ba01-2fe0248f9e0c.jpg,val,dementia,dementia_ModerateDemented,"test,train,val"
141733331717171c,data/alzheimers/NonDemented/2e7e4585-2592-4fd0-bf13-3bb5d8ccffc6.jpg,val,dementia,dementia_NonDemented,"test,train,val"
141733331717171c,data/alzheimers/NonDemented/e03230fe-5a06-417f-bc75-2c7dbe02f22f.jpg,val,dementia,dementia_NonDemented,"test,train,val"
141733331717171c,data/alzheimers/VeryMildDemented/d2d6eaf9-0b3d-4c3e-9865-10834347852a.jpg,val,dementia,dementia_VeryMildDemented,"test,train,val"
141733331717171c,data/alzheimers/VeryMildDemented/verymildDem280.jpg,val,dementia,dementia_VeryMildDemented,"test,train,val"
141733331717171c,data/alzheimers/VeryMildDemented/verymildDem399.jpg,val,dementia,dementia_VeryMildDemented,"test,train,val"
141733331717171c,data/alzheimers/VeryMildDemented/verymildDem544.jpg,val,dementia,dementia_VeryMildDemented,"test,train,val"
141733331717171c,data/alzheimers/VeryMildDemented/verymildDem603.jpg,val,dementia,dementia_VeryMildDemented,"test,train,val"
0c17331f1713170c,data/alzheimers/MildDemented/0beb0421-b255-4d0b-b13f-cd3fa5102bb0.jpg,test,dementia,dementia_MildDemented,"test,train,val"
0c17331f1713170c,data/alzheimers/MildDemented/mildDem387.jpg,test,dementia,dementia_MildDemented,"test,train,val"
0c17331f1713170c,data/alzheimers/MildDemented/4859c1dd-f41a-4162-ae64-11b8e50ccec4.jpg,train,dementia,dementia_MildDemented,"test,train,val"
0c17331f1713170c,data/alzheimers/MildDemented/59bab6ac-c8ae-4b4b-8cbd-8b43f0b035ad.jpg,train,dementia,dementia_MildDemented,"test,train,val"
0c17331f1713170c,data/alzheimers/MildDemented/mildDem415.jpg,train,dementia,dementia_MildDemented,"test,train,val"
0c17331f1713170c,data/alzheimers/MildDemented/c5868dab-7557-4759-809c-c896372a9819.jpg,val,dementia,dementia_MildDemented,"test,train,val"
0c173b3b17331716,data/alzheimers/MildDemented/0bf9c6f1-cc35-4fc8-8c7c-ceea6332c67b.jpg,test,dementia,dementia_MildDemented,"test,train"
0c173b3b17331716,data/alzheimers/MildDemented/5a494211-01e0-445a-b5d8-ae5bbb040a6f.jpg,train,dementia,dementia_MildDemented,"test,train"
0c173b3b17331716,data/alzheimers/MildDemented/e5455176-639f-4579-9c55-7f1362271c4f.jpg,train,dementia,dementia_MildDemented,"test,train"
0c173b3b17331716,data/alzheimers/MildDemented/mildDem447.jpg,train,dementia,dementia_MildDemented,"test,train"
0c173b3b17331716,data/alzheimers/MildDemented/mildDem475.jpg,train,dementia,dementia_MildDemented,"test,train"
04173b331717170c,data/alzheimers/MildDemented/0c1ca191-907e-4970-bfda-4cdb1e8a96a6.jpg,test,dementia,dementia_MildDemented,"test,train,val"
04173b331717170c,data/alzheimers/MildDemented/243e9853-5e63-43a1-8f8d-d37f7ff65cd1.jpg,test,dementia,dementia_MildDemented,"test,train,val"
04173b331717170c,data/alzheimers/MildDemented/82fed68d-72a3-4bb3-8725-cef63b072057.jpg,test,dementia,dementia_MildDemented,"test,train,val"
04173b331717170c,data/alzheimers/MildDemented/mildDem246.jpg,test,dementia,dementia_MildDemented,"test,train,val"
04173b331717170c,data/alzheimers/MildDemented/mildDem28.jpg,test,dementia,dementia_MildDemented,"test,train,val"
04173b331717170c,data/alzheimers/ModerateDemented/a740539c-4aca-4aa6-acf8-18154b594bca.jpg,test,dementia,dementia_ModerateDemented,"test,train,val"
04173b331717170c,data/alzheimers/ModerateDemented/bceea93d-be39-4fbb-816c-65a1cc605a4a.jpg,test,dementia,dementia_ModerateDemented,"test,train,val"
04173b331717170c,data/alzheimers/ModerateDemented/f14cc14e-19ae-4016-a0b2-6e9c3b59533f.jpg,test,dementia,dementia_ModerateDemented,"test,train,val"
04173b331717170c,data/alzheimers/NonDemented/037eea2d-6eb9-47a4-93be-ea89e0f8abeb.jpg,test,dementia,dementia_NonDemented,"test,train,val"
04173b331717170c,data/alzheimers/NonDemented/nonDem787.jpg,test,dementia,dementia_NonDemented,"test,train,val"
04173b331717170c,data/alzheimers/VeryMildDemented/049b111c-ce30-49f5-9e93-d9e73c5a9540.jpg,test,dementia,dementia_VeryMildDemented,"test,train,val"
04173b331717170c,data/alzheimers/VeryMildDemented/490331a2-0717-4b64-8e62-92321cd3faaa.jpg,test,dementia,dementia_VeryMildDemented,"test,train,val"
04173b331717170c,data/alzheimers/VeryMildDemented/64e2a2ff-1561-4852-8871-3f1fbdb76953.jpg,test,dementia,dementia_VeryMildDemented,"test,train,val"
04173b331717170c,data/alzheimers/VeryMildDemented/verymildDem616.jpg,test,dementia,dementia_VeryMildDemented,"test,train,val"
04173b331717170c,data/alzheimers/VeryMildDemented/verymildDem826.jpg,test,dementia,dementia_VeryMildDemented,"test,train,val"
04173b331717170c,data/alzheimers/MildDemented/097495c6-5dc0-475e-9809-b4c2958ebe8c.jpg,train,dementia,dementia_MildDemented,"test,train,val"
04173b331717170c,data/alzheimers/MildDemented/22f916fe-9ebf-449f-bc07-730af6cdf11a.jpg,train,dementia,dementia_MildDemented,"test,train,val"
04173b331717170c,data/alzheimers/MildDemented/3f612b7c-c967-44ab-9ff4-6254dfc8c020.jpg,train,dementia,dementia_MildDemented,"test,train,val"
04173b331717170c,data/alzheimers/MildDemented/4ea56003-5637-47b4-ae35-3a10a614e0be.jpg,train,dementia,dementia_MildDemented,"test,train,val"
04173b331717170c,data/alzheimers/MildDemented/736af8e9-61c3-4974-bcf3-015f0cebe992.jpg,train,dementia,dementia_MildDemented,"test,train,val"
04173b331717170c,data/alzheimers/MildDemented/835cffc6-3955-40a6-b3e2-eb3983f784e4.jpg,train,dementia,dementia_MildDemented,"test,train,val"
04173b331717170c,data/alzheimers/MildDemented/e736e2c0-3638-4eaa-8b36-00569520622d.jpg,train,dementia,dementia_MildDemented,"test,train,val"
04173b331717170c,data/alzheimers/MildDemented/e816e6d5-d727-476d-8fb6-37af2debd386.jpg,train,dementia,dementia_MildDemented,"test,train,val"
04173b331717170c,data/alzheimers/MildDemented/mildDem125.jpg,train,dementia,dementia_MildDemented,"test,train,val"
04173b331717170c,data/alzheimers/MildDemented/mildDem153.jpg,train,dementia,dementia_MildDemented,"test,train,val"
04173b331717170c,data/alzheimers/MildDemented/mildDem158.jpg,train,dementia,dementia_MildDemented,"test,train,val"
04173b331717170c,data/alzheimers/MildDemented/mildDem217.jpg,train,dementia,dementia_MildDemented,"test,train,val"
04173b331717170c,data/alzheimers/MildDemented/mildDem56.jpg,train,dementia,dementia_MildDemented,"test,train,val"
04173b331717170c,data/alzheimers/MildDemented/mildDem97.jpg,train,dementia,dementia_MildDemented,"test,train,val"
04173b331717170c,data/alzheimers/ModerateDemented/001ef5a6-893b-4ede-9cf8-60b7fb94a541.jpg,train,dementia,dementia_ModerateDemented,"test,train,val"
04173b331717170c,data/alzheimers/ModerateDemented/17e44250-d9de-4bb0-aafb-c64448ab3305.jpg,train,dementia,dementia_ModerateDemented,"test,train,val"
04173b331717170c,data/alzheimers/ModerateDemented/187a242c-2fdd-4000-8110-84757c8ea7a0.jpg,train,dementia,dementia_ModerateDemented,"test,train,val"
04173b331717170c,data/alzheimers/ModerateDemented/311d9116-7ee7-47e3-9165-b3da7979cb53.jpg,train,dementia,dementia_ModerateDemented,"test,train,val"
04173b331717170c,data/alzheimers/ModerateDemented/3f182cc6-5633-4e03-a704-53da7c8b3a72.jpg,train,dementia,dementia_ModerateDemented,"test,train,val"
04173b331717170c,data/alzheimers/ModerateDemented/45dd2a3e-5e4d-40aa-99fc-09c6015a0088.jpg,train,dementia,dementia_ModerateDemented,"test,train,val"
04173b331717170c,data/alzheimers/ModerateDemented/47b3688c-842c-48fb-b0f8-982d5bfafb3b.jpg,train,dementia,dementia_ModerateDemented,"test,train,val"
04173b331717170c,data/alzheimers/ModerateDemented/4abdae29-0a8b-4e1d-9e8e-07c939006322.jpg,train,dementia,dementia_ModerateDemented,"test,train,val"
04173b331717170c,data/alzheimers/ModerateDemented/5269e5c8-26a8-4894-851a-62a332e71844.jpg,train,dementia,dementia_ModerateDemented,"test,train,val"
