sha256,path,split,domain,eight_class,split_set
2c6470345e908770e6f61b6a2e55cc80288f8598149e3b4558a1d79dfdba6c4a,data/brain_tumor/Training/notumor/Tr-no_1178.jpg,train,tumor,tumor_notumor,"test,train"
c3f2d52e1a996bea716774c0051492202d3bdf76fdb53f9ade2b5c6289a6cb36,data/brain_tumor/Testing/notumor/Te-no_0047.jpg,test,tumor,tumor_notumor,"test,train"
c3f2d52e1a996bea716774c0051492202d3bdf76fdb53f9ade2b5c6289a6cb36,data/brain_tumor/Testing/notumor/Te-no_0077.jpg,test,tumor,tumor_notumor,"test,train"
c3f2d52e1a996bea716774c0051492202d3bdf76fdb53f9ade2b5c6289a6cb36,data/brain_tumor/Training/notumor/Tr-no_0213.jpg,train,tumor,tumor_notumor,"test,train"
c3f2d52e1a996bea716774c0051492202d3bdf76fdb53f9ade2b5c6289a6cb36,data/brain_tumor/Training/notumor/Tr-no_0341.jpg,train,tumor,tumor_notumor,"test,train"
c3f2d52e1a996bea716774c0051492202d3bdf76fdb53f9ade2b5c6289a6cb36,data/brain_tumor/Training/notumor/Tr-no_1181.jpg,train,tumor,tumor_notumor,"test,train"
dfbba0fc3e25b2cc10d6fde8faf975c6f475baa770ede5ea3fd1e495995736ef,data/brain_tumor/Testing/notumor/Te-no_0051.jpg,test,tumor,tumor_notumor,"test,train,val"
dfbba0fc3e25b2cc10d6fde8faf975c6f475baa770ede5ea3fd1e495995736ef,data/brain_tumor/Training/notumor/Tr-no_1182.jpg,train,tumor,tumor_notumor,"test,train,val"
dfbba0fc3e25b2cc10d6fde8faf975c6f475baa770ede5ea3fd1e495995736ef,data/brain_tumor/Training/notumor/Tr-no_0246.jpg,val,tumor,tumor_notumor,"test,train,val"
c4c847d6e586faffcadf669ff0a9a608542741edc3a387040c059df1bb7052bb,data/brain_tumor/Testing/notumor/Te-no_0056.jpg,test,tumor,tumor_notumor,"test,train"
c4c847d6e586faffcadf669ff0a9a608542741edc3a387040c059df1bb7052bb,data/brain_tumor/Training/notumor/Tr-no_0302.jpg,train,tumor,tumor_notumor,"test,train"
1d489fd63322dff8146dfb442c512362d2d42d5f4e44b90414202ac0abe5f97e,data/brain_tumor/Testing/notumor/Te-no_0057.jpg,test,tumor,tumor_notumor,"test,train"
1d489fd63322dff8146dfb442c512362d2d42d5f4e44b90414202ac0abe5f97e,data/brain_tumor/Training/notumor/Tr-no_0313.jpg,train,tumor,tumor_notumor,"test,train"
1d489fd63322dff8146dfb442c512362d2d42d5f4e44b90414202ac0abe5f97e,data/brain_tumor/Training/notumor/Tr-no_1166.jpg,train,tumor,tumor_notumor,"test,train"
247420d663a2af95266ddfb5c9cd2ee741d2474f300ca0d25809d37f61e9c4df,data/brain_tumor/Testing/notumor/Te-no_0058.jpg,test,tumor,tumor_notumor,"test,train"
247420d663a2af95266ddfb5c9cd2ee741d2474f300ca0d25809d37f61e9c4df,data/brain_tumor/Training/notumor/Tr-no_0322.jpg,train,tumor,tumor_notumor,"test,train"
e34e448b7509d16d43c6a6505995cdbb7bf6b2ad29ee09a37ec740c8494f74e3,data/brain_tumor/Testing/notumor/Te-no_0059.jpg,test,tumor,tumor_notumor,"test,train"
e34e448b7509d16d43c6a6505995cdbb7bf6b2ad29ee09a37ec740c8494f74e3,data/brain_tumor/Training/notumor/Tr-no_0323.jpg,train,tumor,tumor_notumor,"test,train"
e34e448b7509d16d43c6a6505995cdbb7bf6b2ad29ee09a37ec740c8494f74e3,data/brain_tumor/Training/notumor/Tr-no_0966.jpg,train,tumor,tumor_notumor,"test,train"
a3162569f0104e89e3950050d1d2f605cfe6bcf7c646f4bd596cb709d8b372c8,data/brain_tumor/Testing/notumor/Te-no_0060.jpg,test,tumor,tumor_notumor,"test,train"
a3162569f0104e89e3950050d1d2f605cfe6bcf7c646f4bd596cb709d8b372c8,data/brain_tumor/Training/notumor/Tr-no_0967.jpg,train,tumor,tumor_notumor,"test,train"
a8155f8b8f640f8464b58a380026d01471800d15e76cbfd9678848d669c7e3a7,data/brain_tumor/Testing/notumor/Te-no_0063.jpg,test,tumor,tumor_notumor,"test,train,val"
a8155f8b8f640f8464b58a380026d01471800d15e76cbfd9678848d669c7e3a7,data/brain_tumor/Training/notumor/Tr-no_1174.jpg,train,tumor,tumor_notumor,"test,train,val"
a8155f8b8f640f8464b58a380026d01471800d15e76cbfd9678848d669c7e3a7,data/brain_tumor/Training/notumor/Tr-no_0326.jpg,val,tumor,tumor_notumor,"test,train,val"
18cfaf6cee35ef130675d36429a4d0d9d944cef9942c203b01975b7130ff6df5,data/brain_tumor/Testing/notumor/Te-no_0064.jpg,test,tumor,tumor_notumor,"test,train"
18cfaf6cee35ef130675d36429a4d0d9d944cef9942c203b01975b7130ff6df5,data/brain_tumor/Training/notumor/Tr-no_0327.jpg,train,tumor,tumor_notumor,"test,train"
18cfaf6cee35ef130675d36429a4d0d9d944cef9942c203b01975b7130ff6df5,data/brain_tumor/Training/notumor/Tr-no_0970.jpg,train,tumor,tumor_notumor,"test,train"
16bdc3ca286cca1bb4761deeca41c63f5626ac65aff85231686caf5c3897c210,data/brain_tumor/Testing/notumor/Te-no_0066.jpg,test,tumor,tumor_notumor,"test,train"
16bdc3ca286cca1bb4761deeca41c63f5626ac65aff85231686caf5c3897c210,data/brain_tumor/Training/notumor/Tr-no_0330.jpg,train,tumor,tumor_notumor,"test,train"
16bdc3ca286cca1bb4761deeca41c63f5626ac65aff85231686caf5c3897c210,data/brain_tumor/Training/notumor/Tr-no_0971.jpg,train,tumor,tumor_notumor,"test,train"
812a2c6599255067e9752c7d0037f409d91f7336f42d7af3440fb5c2c91e8da1,data/brain_tumor/Testing/notumor/Te-no_0074.jpg,test,tumor,tumor_notumor,"test,train"
812a2c6599255067e9752c7d0037f409d91f7336f42d7af3440fb5c2c91e8da1,data/brain_tumor/Training/notumor/Tr-no_0337.jpg,train,tumor,tumor_notumor,"test,train"
c6d35e130bc719af5e19824979ce640e835635fc495a7383435df8b9aa16b023,data/brain_tumor/Testing/notumor/Te-no_0076.jpg,test,tumor,tumor_notumor,"test,train"
c6d35e130bc719af5e19824979ce640e835635fc495a7383435df8b9aa16b023,data/brain_tumor/Training/notumor/Tr-no_0339.jpg,train,tumor,tumor_notumor,"test,train"
c6d35e130bc719af5e19824979ce640e835635fc495a7383435df8b9aa16b023,data/brain_tumor/Training/notumor/Tr-no_0981.jpg,train,tumor,tumor_notumor,"test,train"
eed488f2e399ac4a011a52b70eff0a73837f1f2b8ef02297841792ba819420bc,data/brain_tumor/Testing/notumor/Te-no_0078.jpg,test,tumor,tumor_notumor,"test,train"
eed488f2e399ac4a011a52b70eff0a73837f1f2b8ef02297841792ba819420bc,data/brain_tumor/Training/notumor/Tr-no_0342.jpg,train,tumor,tumor_notumor,"test,train"
4c6238dc9771a99b1623932047fd64d5eb26d25cc294916c516b85e261c8ab46,data/brain_tumor/Testing/notumor/Te-no_0079.jpg,test,tumor,tumor_notumor,"test,train"
4c6238dc9771a99b1623932047fd64d5eb26d25cc294916c516b85e261c8ab46,data/brain_tumor/Training/notumor/Tr-no_0343.jpg,train,tumor,tumor_notumor,"test,train"
5b32b70fee5498a7e242f40fd975486691a248ef53c7657ac4c5831133ade0fb,data/brain_tumor/Testing/notumor/Te-no_0080.jpg,test,tumor,tumor_notumor,"test,train"
5b32b70fee5498a7e242f40fd975486691a248ef53c7657ac4c5831133ade0fb,data/brain_tumor/Training/notumor/Tr-no_0148.jpg,train,tumor,tumor_notumor,"test,train"
5b32b70fee5498a7e242f40fd975486691a248ef53c7657ac4c5831133ade0fb,data/brain_tumor/Training/notumor/Tr-no_0222.jpg,train,tumor,tumor_notumor,"test,train"
5b32b70fee5498a7e242f40fd975486691a248ef53c7657ac4c5831133ade0fb,data/brain_tumor/Training/notumor/Tr-no_0282.jpg,train,tumor,tumor_notumor,"test,train"
5b32b70fee5498a7e242f40fd975486691a248ef53c7657ac4c5831133ade0fb,data/brain_tumor/Training/notumor/Tr-no_0344.jpg,train,tumor,tumor_notumor,"test,train"
5b32b70fee5498a7e242f40fd975486691a248ef53c7657ac4c5831133ade0fb,data/brain_tumor/Training/notumor/Tr-no_1104.jpg,train,tumor,tumor_notumor,"test,train"
a8d8bd68e37588a5be079ea92de410d9097988aea40552f6fd08ca44a7dd6c74,data/brain_tumor/Testing/notumor/Te-no_0083.jpg,test,tumor,tumor_notumor,"test,train"
a8d8bd68e37588a5be079ea92de410d9097988aea40552f6fd08ca44a7dd6c74,data/brain_tumor/Testing/notumor/Te-no_0093.jpg,test,tumor,tumor_notumor,"test,train"
a8d8bd68e37588a5be079ea92de410d9097988aea40552f6fd08ca44a7dd6c74,data/brain_tumor/Training/notumor/Tr-no_0346.jpg,train,tumor,tumor_notumor,"test,train"
a8d8bd68e37588a5be079ea92de410d9097988aea40552f6fd08ca44a7dd6c74,data/brain_tumor/Training/notumor/Tr-no_1103.jpg,train,tumor,tumor_notumor,"test,train"
cae1e3ac8a29d55a9f7c0638c1d26be1d91a18c26715459dfcfa56a26317c11b,data/brain_tumor/Testing/notumor/Te-no_0085.jpg,test,tumor,tumor_notumor,"test,train"
cae1e3ac8a29d55a9f7c0638c1d26be1d91a18c26715459dfcfa56a26317c11b,data/brain_tumor/Training/notumor/Tr-no_0348.jpg,train,tumor,tumor_notumor,"test,train"
ff1df5849a35548de3ed553bc8c927511045cce13c42a2159c62f546c52230c9,data/brain_tumor/Testing/notumor/Te-no_0086.jpg,test,tumor,tumor_notumor,"test,train"
ff1df5849a35548de3ed553bc8c927511045cce13c42a2159c62f546c52230c9,data/brain_tumor/Training/notumor/Tr-no_0349.jpg,train,tumor,tumor_notumor,"test,train"
ff1df5849a35548de3ed553bc8c927511045cce13c42a2159c62f546c52230c9,data/brain_tumor/Training/notumor/Tr-no_0964.jpg,train,tumor,tumor_notumor,"test,train"
d08b052913eb262dfd31fdd6d7ca904c5343087cdc458ca928c9e85bf41bf388,data/brain_tumor/Testing/notumor/Te-no_0089.jpg,test,tumor,tumor_notumor,"test,train"
d08b052913eb262dfd31fdd6d7ca904c5343087cdc458ca928c9e85bf41bf388,data/brain_tumor/Training/notumor/Tr-no_0353.jpg,train,tumor,tumor_notumor,"test,train"
d08b052913eb262dfd31fdd6d7ca904c5343087cdc458ca928c9e85bf41bf388,data/brain_tumor/Training/notumor/Tr-no_0969.jpg,train,tumor,tumor_notumor,"test,train"
2c0036409ce103a8668735db595e18d01fbd821ca66e8ef43c77d6a4add544de,data/brain_tumor/Testing/notumor/Te-no_0090.jpg,test,tumor,tumor_notumor,"test,train"
2c0036409ce103a8668735db595e18d01fbd821ca66e8ef43c77d6a4add544de,data/brain_tumor/Training/notumor/Tr-no_0354.jpg,train,tumor,tumor_notumor,"test,train"
77d1374baf9988fd4f9272886783a65820b3afbbbaa773777ed01a4b04ff9d80,data/brain_tumor/Testing/notumor/Te-no_0091.jpg,test,tumor,tumor_notumor,"test,val"
77d1374baf9988fd4f9272886783a65820b3afbbbaa773777ed01a4b04ff9d80,data/brain_tumor/Training/notumor/Tr-no_0355.jpg,val,tumor,tumor_notumor,"test,val"
f0f59157eff868aa8dc74d5a6b5d384421c8587b5f15d90ca8414f4650276436,data/brain_tumor/Testing/notumor/Te-no_0092.jpg,test,tumor,tumor_notumor,"test,val"
f0f59157eff868aa8dc74d5a6b5d384421c8587b5f15d90ca8414f4650276436,data/brain_tumor/Training/notumor/Tr-no_0356.jpg,val,tumor,tumor_notumor,"test,val"
d9f0d5ef8784abb3ac7cadb3e31a9b1ef4879de8edb20a637d66c49f6c8eb60f,data/brain_tumor/Testing/notumor/Te-no_0094.jpg,test,tumor,tumor_notumor,"test,train"
d9f0d5ef8784abb3ac7cadb3e31a9b1ef4879de8edb20a637d66c49f6c8eb60f,data/brain_tumor/Training/notumor/Tr-no_0357.jpg,train,tumor,tumor_notumor,"test,train"
6d94cb16b0e532e10913e0f7e82bc9f0e2ddc3ff08601f8f7b118b88a137e111,data/brain_tumor/Testing/notumor/Te-no_0095.jpg,test,tumor,tumor_notumor,"test,val"
6d94cb16b0e532e10913e0f7e82bc9f0e2ddc3ff08601f8f7b118b88a137e111,data/brain_tumor/Training/notumor/Tr-no_0358.jpg,val,tumor,tumor_notumor,"test,val"
ad26946bf8b6ba5be922f24ab271337964fc35675fa4d0398719e33665337ece,data/brain_tumor/Testing/notumor/Te-no_0096.jpg,test,tumor,tumor_notumor,"test,train"
ad26946bf8b6ba5be922f24ab271337964fc35675fa4d0398719e33665337ece,data/brain_tumor/Training/notumor/Tr-no_0359.jpg,train,tumor,tumor_notumor,"test,train"
bf590df79c3f0a0ee28f4c1238720e89f40e4437c827273e3a168708f6fe8476,data/brain_tumor/Testing/notumor/Te-no_0097.jpg,test,tumor,tumor_notumor,"test,train"
bf590df79c3f0a0ee28f4c1238720e89f40e4437c827273e3a168708f6fe8476,data/brain_tumor/Training/notumor/Tr-no_0360.jpg,train,tumor,tumor_notumor,"test,train"
b577189346bc4cc74942150e5875bead25153aa474db97d1882ebf72244de3ec,data/brain_tumor/Testing/notumor/Te-no_0098.jpg,test,tumor,tumor_notumor,"test,train"
b577189346bc4cc74942150e5875bead25153aa474db97d1882ebf72244de3ec,data/brain_tumor/Training/notumor/Tr-no_0361.jpg,train,tumor,tumor_notumor,"test,train"
b23fe6dad4ff5e7e0fe80d1d315399658298647951c5f5e148e8c0d6ff6e3b5e,data/brain_tumor/Testing/notumor/Te-no_0099.jpg,test,tumor,tumor_notumor,"test,train"
b23fe6dad4ff5e7e0fe80d1d315399658298647951c5f5e148e8c0d6ff6e3b5e,data/brain_tumor/Training/notumor/Tr-no_0363.jpg,train,tumor,tumor_notumor,"test,train"
c50e621a36b08a9c2f28e239dc00b27ce321bd8ed715a48ced97515e965473d2,data/brain_tumor/Testing/notumor/Te-no_0100.jpg,test,tumor,tumor_notumor,"test,train"
c50e621a36b08a9c2f28e239dc00b27ce321bd8ed715a48ced97515e965473d2,data/brain_tumor/Training/notumor/Tr-no_0364.jpg,train,tumor,tumor_notumor,"test,train"
c50e621a36b08a9c2f28e239dc00b27ce321bd8ed715a48ced97515e965473d2,data/brain_tumor/Training/notumor/Tr-no_0979.jpg,train,tumor,tumor_notumor,"test,train"
53765f8fc313f7684b0df4547a89e27ecae20ae66c60ee26318fc9f1a301de8d,data/brain_tumor/Testing/notumor/Te-no_0101.jpg,test,tumor,tumor_notumor,"test,train"
53765f8fc313f7684b0df4547a89e27ecae20ae66c60ee26318fc9f1a301de8d,data/brain_tumor/Training/notumor/Tr-no_0249.jpg,train,tumor,tumor_notumor,"test,train"
c515996f4519dbd88019480d9e6442c71bc2513a7e2cb35a776b56af27b1021a,data/brain_tumor/Testing/notumor/Te-no_0102.jpg,test,tumor,tumor_notumor,"test,train"
c515996f4519dbd88019480d9e6442c71bc2513a7e2cb35a776b56af27b1021a,data/brain_tumor/Training/notumor/Tr-no_0251.jpg,train,tumor,tumor_notumor,"test,train"
affc1b4d529e3c1f06052e6fe5d27ef659071f0c1b14b4197c6d2c4f30ae93bb,data/brain_tumor/Testing/notumor/Te-no_0103.jpg,test,tumor,tumor_notumor,"test,train"
affc1b4d529e3c1f06052e6fe5d27ef659071f0c1b14b4197c6d2c4f30ae93bb,data/brain_tumor/Training/notumor/Tr-no_0319.jpg,train,tumor,tumor_notumor,"test,train"
affc1b4d529e3c1f06052e6fe5d27ef659071f0c1b14b4197c6d2c4f30ae93bb,data/brain_tumor/Training/notumor/Tr-no_1171.jpg,train,tumor,tumor_notumor,"test,train"
3e802dd22f483ce4d442fe2c7f1890c1c810ec8c1131b364fd4e4593bf0f268a,data/brain_tumor/Testing/pituitary/Te-piTr_0001.jpg,test,tumor,tumor_pituitary,"test,train"
3e802dd22f483ce4d442fe2c7f1890c1c810ec8c1131b364fd4e4593bf0f268a,data/brain_tumor/Training/pituitary/Tr-pi_0516.jpg,train,tumor,tumor_pituitary,"test,train"
3e802dd22f483ce4d442fe2c7f1890c1c810ec8c1131b364fd4e4593bf0f268a,data/brain_tumor/Training/pituitary/Tr-pi_0517.jpg,train,tumor,tumor_pituitary,"test,train"
3e802dd22f483ce4d442fe2c7f1890c1c810ec8c1131b364fd4e4593bf0f268a,data/brain_tumor/Training/pituitary/Tr-pi_0518.jpg,train,tumor,tumor_pituitary,"test,train"
39f4f7b252d7809d8d3d2e4521607de2195bf0f66c0592587b1cebd632aac640,data/brain_tumor/Testing/pituitary/Te-pi_0044.jpg,test,tumor,tumor_pituitary,"test,train"
39f4f7b252d7809d8d3d2e4521607de2195bf0f66c0592587b1cebd632aac640,data/brain_tumor/Training/pituitary/Tr-pi_0664.jpg,train,tumor,tumor_pituitary,"test,train"
02799f7863d49de182357e72179f3cc4e65e70099355f2d5aa2e39d356e492d9,data/brain_tumor/Testing/pituitary/Te-pi_0045.jpg,test,tumor,tumor_pituitary,"test,train"
02799f7863d49de182357e72179f3cc4e65e70099355f2d5aa2e39d356e492d9,data/brain_tumor/Training/pituitary/Tr-pi_0668.jpg,train,tumor,tumor_pituitary,"test,train"
b5e17076d1427e41a618f92bc72100c1be4df26608223512aac51c911ac1eb88,data/brain_tumor/Testing/pituitary/Te-pi_0055.jpg,test,tumor,tumor_pituitary,"test,train"
b5e17076d1427e41a618f92bc72100c1be4df26608223512aac51c911ac1eb88,data/brain_tumor/Training/pituitary/Tr-pi_0701.jpg,train,tumor,tumor_pituitary,"test,train"
08690b76457b2b44d58682cece62ec951ef6d30d935ce07df852e97d44434680,data/brain_tumor/Testing/pituitary/Te-pi_0066.jpg,test,tumor,tumor_pituitary,"test,train"
08690b76457b2b44d58682cece62ec951ef6d30d935ce07df852e97d44434680,data/brain_tumor/Training/pituitary/Tr-pi_0740.jpg,train,tumor,tumor_pituitary,"test,train"
9bc34c1c244b0c59deaba2d20729a07eebbcf659a43764e6220a0286d9218fed,data/alzheimers/MildDemented/065a2a4b-c9f6-4e99-be33-12ccd79f0d32.jpg,train,dementia,dementia_MildDemented,"train,val"
9bc34c1c244b0c59deaba2d20729a07eebbcf659a43764e6220a0286d9218fed,data/alzheimers/MildDemented/abac5808-467c-4a05-bb85-8073506c9364.jpg,val,dementia,dementia_MildDemented,"train,val"
8b48ba707864767a44d2688e197600df07c2c3a505af60c86bffdccd1bb34452,data/alzheimers/MildDemented/1139f7b0-ee58-4ed7-8947-018cc5a71739.jpg,train,dementia,dementia_MildDemented,"train,val"
8b48ba707864767a44d2688e197600df07c2c3a505af60c86bffdccd1bb34452,data/alzheimers/MildDemented/516429e7-24bb-4439-ac03-325f99886489.jpg,val,dementia,dementia_MildDemented,"train,val"
214638a4f07b19103a8a822af4b0a2db5a17e9c7198a6ebb25ccfb1562279153,data/alzheimers/MildDemented/12a063a9-013a-4e3b-a1b1-ce5d13f104f4.jpg,train,dementia,dementia_MildDemented,"train,val"
214638a4f07b19103a8a822af4b0a2db5a17e9c7198a6ebb25ccfb1562279153,data/alzheimers/MildDemented/b86a02b7-98d0-4e7b-99a2-25225c303172.jpg,val,dementia,dementia_MildDemented,"train,val"
994eedbc852ed2cc0252272bf333060b6ba0d2da5e94731073a1614e7ae62532,data/alzheimers/MildDemented/17c3b22f-4152-4ccf-a815-9cc4badb2d91.jpg,train,dementia,dementia_MildDemented,"train,val"
994eedbc852ed2cc0252272bf333060b6ba0d2da5e94731073a1614e7ae62532,data/alzheimers/MildDemented/4216ee98-84ad-42c4-a59e-9cd7a333f6c0.jpg,val,dementia,dementia_MildDemented,"train,val"
b13d4ce05d07f73d1da52ac5ed6b7ab2773a2bc0832633b815bc256022db2c13,data/alzheimers/MildDemented/3c082166-dd09-484b-9a03-d3250cab8838.jpg,train,dementia,dementia_MildDemented,"train,val"
b13d4ce05d07f73d1da52ac5ed6b7ab2773a2bc0832633b815bc256022db2c13,data/alzheimers/MildDemented/d1170048-6c0e-4431-b930-d7e4cb781390.jpg,val,dementia,dementia_MildDemented,"train,val"
bf22f52e916138a6491ce21ff09ba0318bf0f83c33a6956c82943e95e55deeae,data/alzheimers/MildDemented/435db5d2-f2ed-4cdb-a1de-3490efe0144b.jpg,train,dementia,dementia_MildDemented,"train,val"
bf22f52e916138a6491ce21ff09ba0318bf0f83c33a6956c82943e95e55deeae,data/alzheimers/MildDemented/ea23c420-4b23-4db6-95d9-91f9e48292fe.jpg,val,dementia,dementia_MildDemented,"train,val"
742ec62cd663ff0b06543eaf0323c12b3c0111cbb017ce999ad6d7ba234bd149,data/alzheimers/MildDemented/56a478b0-31ab-42ff-adf4-7693187fcadb.jpg,train,dementia,dementia_MildDemented,"train,val"
742ec62cd663ff0b06543eaf0323c12b3c0111cbb017ce999ad6d7ba234bd149,data/alzheimers/MildDemented/4931aca6-3d09-4c40-b3bb-24116ba23aea.jpg,val,dementia,dementia_MildDemented,"train,val"
2d6fcb960ce40c5ccf7bcc2e39ba09678a684b60b16a54e533159bbcc07391e8,data/alzheimers/MildDemented/5979ff4e-39a3-40aa-ba93-b3fd74624a05.jpg,train,dementia,dementia_MildDemented,"train,val"
2d6fcb960ce40c5ccf7bcc2e39ba09678a684b60b16a54e533159bbcc07391e8,data/alzheimers/MildDemented/cfded9ab-a5ef-4937-8593-952d376cf269.jpg,val,dementia,dementia_MildDemented,"train,val"
fe89cf0afaf84ed246cf403897081d3fd84a06ed072ac73fcf11d85b2a835640,data/alzheimers/MildDemented/688b0454-f42d-4662-b845-f181315b5f93.jpg,train,dementia,dementia_MildDemented,"train,val"
fe89cf0afaf84ed246cf403897081d3fd84a06ed072ac73fcf11d85b2a835640,data/alzheimers/MildDemented/924fc8f1-f29f-418f-843c-302d48936477.jpg,val,dementia,dementia_MildDemented,"train,val"
fe89cf0afaf84ed246cf403897081d3fd84a06ed072ac73fcf11d85b2a835640,data/alzheimers/MildDemented/d182b05a-4a95-4e2e-b700-97b0efe3b0da.jpg,val,dementia,dementia_MildDemented,"train,val"
2ad2e2e4b800c446fd3e6507fa78dcede3d6db14041d602215c78ad6c78cab96,data/alzheimers/MildDemented/6e82caa5-7d3d-439f-8a1c-44b399b3b87d.jpg,train,dementia,dementia_MildDemented,"train,val"
2ad2e2e4b800c446fd3e6507fa78dcede3d6db14041d602215c78ad6c78cab96,data/alzheimers/MildDemented/1e0f474c-182c-4c6d-b98e-198860de20b6.jpg,val,dementia,dementia_MildDemented,"train,val"
2c78df5f9f73d5d300fc7597c5a0ec6b57ec0a2ae9936b7eed3dd171d8a97a5e,data/alzheimers/MildDemented/7d8d247c-4996-4587-a0bc-ee344191a567.jpg,train,dementia,dementia_MildDemented,"train,val"
2c78df5f9f73d5d300fc7597c5a0ec6b57ec0a2ae9936b7eed3dd171d8a97a5e,data/alzheimers/MildDemented/5c3dfde1-4db3-4c83-a6e1-a52b4080060a.jpg,val,dementia,dementia_MildDemented,"train,val"
a983e99f9232916c801e90e06c5ba14a51fcfe6bd0cc8a65e4892794502f9063,data/alzheimers/MildDemented/8f45cb8a-c65e-45fb-a97d-954785289e60.jpg,train,dementia,dementia_MildDemented,"train,val"
a983e99f9232916c801e90e06c5ba14a51fcfe6bd0cc8a65e4892794502f9063,data/alzheimers/MildDemented/1762686e-fd2e-4845-84ae-827b9f942b97.jpg,val,dementia,dementia_MildDemented,"train,val"
a983e99f9232916c801e90e06c5ba14a51fcfe6bd0cc8a65e4892794502f9063,data/alzheimers/MildDemented/827babb3-c5f8-4c77-b51f-4ecbf5fd7b04.jpg,val,dementia,dementia_MildDemented,"train,val"
b2f809c189696dec1c2a06b120fb92f46de6dbd0b0309fcead3c87c3192f2bd9,data/alzheimers/MildDemented/99a19e93-f180-430d-b905-282cbaad5f1d.jpg,train,dementia,dementia_MildDemented,"train,val"
b2f809c189696dec1c2a06b120fb92f46de6dbd0b0309fcead3c87c3192f2bd9,data/alzheimers/MildDemented/dee455bb-f1be-463d-86a6-0ce0357cc5d2.jpg,val,dementia,dementia_MildDemented,"train,val"
e447a401778b37146cfa3110abd97b5f9611f697ef240f75414d265eeeb8169b,data/alzheimers/MildDemented/b86256ed-b5b7-43e1-b294-7df8aa56dba0.jpg,train,dementia,dementia_MildDemented,"train,val"
e447a401778b37146cfa3110abd97b5f9611f697ef240f75414d265eeeb8169b,data/alzheimers/MildDemented/d35a8b75-f62f-4f0a-9412-e79a8ff6a4a6.jpg,val,dementia,dementia_MildDemented,"train,val"
7741961ac825b3e5305084935affe9f8e2d264c3cd6214ae96d5ca18a3a2cc5d,data/alzheimers/MildDemented/bc756b86-dec7-4653-abc1-f0c675c05be0.jpg,train,dementia,dementia_MildDemented,"train,val"
7741961ac825b3e5305084935affe9f8e2d264c3cd6214ae96d5ca18a3a2cc5d,data/alzheimers/MildDemented/0d11dd37-9151-4e7e-ab09-44c444ab6085.jpg,val,dementia,dementia_MildDemented,"train,val"
0308423b3f9a9626706eaa71c99f0c22aae9113d49a95e71e800b45f8d218fa5,data/alzheimers/MildDemented/c6eac88f-f9c8-4aea-8af0-5e5340345a1e.jpg,train,dementia,dementia_MildDemented,"train,val"
0308423b3f9a9626706eaa71c99f0c22aae9113d49a95e71e800b45f8d218fa5,data/alzheimers/MildDemented/bafc4357-7d21-45ca-960e-a60596aec7b1.jpg,val,dementia,dementia_MildDemented,"train,val"
987457a0033f2f964ace6d7fa5e3e9fadbcdb2dc1ddfe123934a9084f8f307ff,data/alzheimers/MildDemented/c9298def-9940-4326-8f9b-504632c23724.jpg,train,dementia,dementia_MildDemented,"train,val"
987457a0033f2f964ace6d7fa5e3e9fadbcdb2dc1ddfe123934a9084f8f307ff,data/alzheimers/MildDemented/edf9413f-011f-4fd1-bd2e-185f8ade7afe.jpg,val,dementia,dementia_MildDemented,"train,val"
bbeb50c5b113a7807df3e08cfa21b2738b87be5bf37e8424e8a7ca714744347c,data/alzheimers/MildDemented/cb82a330-d7b1-432a-909e-c595d1a65f0f.jpg,train,dementia,dementia_MildDemented,"train,val"
bbeb50c5b113a7807df3e08cfa21b2738b87be5bf37e8424e8a7ca714744347c,data/alzheimers/MildDemented/8788fcbf-2ff7-41a4-a71f-bfab52df5a2c.jpg,val,dementia,dementia_MildDemented,"train,val"
447be12b37623f6ac273a4e66f36082df38839202897ef075a022bf5e6cd38ee,data/alzheimers/MildDemented/d6e05dc9-477b-4a54-8970-e9f1a346fdfb.jpg,train,dementia,dementia_MildDemented,"train,val"
447be12b37623f6ac273a4e66f36082df38839202897ef075a022bf5e6cd38ee,data/alzheimers/MildDemented/3babb1fd-b7a7-4781-aaf1-9e51a0d43aa4.jpg,val,dementia,dementia_MildDemented,"train,val"
99c05cf759b13f0d1c8ab50d6689c095f357e0974ca2b99b83039fd6a35a10c6,data/alzheimers/MildDemented/e05ba658-06ba-45eb-a78a-5ace8b7c44cc.jpg,train,dementia,dementia_MildDemented,"train,val"
99c05cf759b13f0d1c8ab50d6689c095f357e0974ca2b99b83039fd6a35a10c6,data/alzheimers/MildDemented/4a5abf35-82aa-49b0-ab58-733778c6c2d5.jpg,val,dementia,dementia_MildDemented,"train,val"
94e41e11fc91ffd405294db047e8827f245dafa4175682b10603fb3666ba7d27,data/alzheimers/MildDemented/ebc5a9ec-3854-4002-86ed-3af702c992c2.jpg,train,dementia,dementia_MildDemented,"train,val"
94e41e11fc91ffd405294db047e8827f245dafa4175682b10603fb3666ba7d27,data/alzheimers/MildDemented/81a4d681-479e-4d43-bc5a-ad2bed21f31b.jpg,val,dementia,dementia_MildDemented,"train,val"
bbe1e935b29a0790ecedb2f0431c8011306f196393b8586f08f46b98c9a35d8b,data/alzheimers/MildDemented/f0df1e9f-7853-46de-85cb-ccc04478a5ca.jpg,train,dementia,dementia_MildDemented,"train,val"
